match_id,draft_order,top_radiant_score,top_dire_score,top_verdict,mid_radiant_score,mid_dire_score,mid_verdict,bot_radiant_score,bot_dire_score,bot_verdict,analysis_error
8133119789,Radiant Ban: Bristleback; Dire Ban: Dragon Knight; Dire Ban: Alchemist; Radiant Ban: Batrider; Dire Ban: Lycan; Dire Ban: Doom; Radiant Ban: Morphling; Radiant Pick: Magnus; Dire Pick: Templar Assassin; Radiant Ban: Dawnbreaker; Radiant Ban: Muerta; Dire Ban: Gyrocopter; Dire Pick: Enchantress; Radiant Pick: Dark Willow; Radiant Pick: Chen; Dire Pick: Axe; Dire Pick: Hoodwink; Radiant Pick: Lifestealer; Radiant Ban: Monkey King; Dire Ban: Broodmother; Dire Ban: Beastmaster; Radiant Ban: Ember Spirit; Radiant Pick: Tiny; Dire Pick: Earthshaker,2,0,Radiant Ahead (2 vs 0),3,0,Radiant Ahead (3 vs 0),3,1,Radiant Ahead (3 vs 1),
8133198793,Dire Ban: Doom; Radiant Ban: Alchemist; Radiant Ban: Dragon Knight; Dire Ban: Gyrocopter; Radiant Ban: Bristleback; Radiant Ban: Magnus; Dire Ban: Lycan; Dire Pick: Undying; Radiant Pick: Monkey King; Dire Ban: Disruptor; Dire Ban: Terrorblade; Radiant Ban: Phantom Assassin; Radiant Pick: Lich; Dire Pick: Lion; Dire Pick: Night Stalker; Radiant Pick: Visage; Radiant Pick: Marci; Dire Pick: Invoker; Dire Ban: Pangolier; Radiant Ban: Morphling; Radiant Ban: Templar Assassin; Dire Ban: Earth Spirit; Dire Pick: Lifestealer; Radiant Pick: Sniper,0,1,Even Lane (0 vs 1),5,0,Radiant Ahead (5 vs 0),0,4,Dire Ahead (4 vs 0),
8133292128,Dire Ban: Clockwerk; Radiant Ban: Magnus; Radiant Ban: Alchemist; Dire Ban: Morphling; Radiant Ban: Gyrocopter; Radiant Ban: Phoenix; Dire Ban: Invoker; Dire Pick: Monkey King; Radiant Pick: Batrider; Dire Ban: Lycan; Dire Ban: Earthshaker; Radiant Ban: Nyx Assassin; Radiant Pick: Ogre Magi; Dire Pick: Dark Willow; Dire Pick: Abaddon; Radiant Pick: Beastmaster; Radiant Pick: Razor; Dire Pick: Phantom Assassin; Dire Ban: Lina; Radiant Ban: Dawnbreaker; Radiant Ban: Slardar; Dire Ban: Slark; Dire Pick: Bristleback; Radiant Pick: Muerta,0,0,Even Lane (0 vs 0),3,0,Radiant Ahead (3 vs 0),0,0,Even Lane (0 vs 0),
8133299543,Radiant Ban: Lycan; Dire Ban: Monkey King; Dire Ban: Alchemist; Radiant Ban: Dawnbreaker; Dire Ban: Dragon Knight; Dire Ban: Invoker; Radiant Ban: Clockwerk; Radiant Pick: Nyx Assassin; Dire Pick: Muerta; Radiant Ban: Phantom Assassin; Radiant Ban: Gyrocopter; Dire Ban: Bristleback; Dire Pick: Beastmaster; Radiant Pick: Enchantress; Radiant Pick: Earthshaker; Dire Pick: Queen of Pain; Dire Pick: Ogre Magi; Radiant Pick: Tidehunter; Radiant Ban: Slark; Dire Ban: Spectre; Dire Ban: Medusa; Radiant Ban: Templar Assassin; Radiant Pick: Ursa; Dire Pick: Shadow Fiend,3,3,Even Lane (3 vs 3),7,0,Radiant Ahead (7 vs 0),3,3,Even Lane (3 vs 3),
8133377440,Dire Ban: Bristleback; Radiant Ban: Dragon Knight; Radiant Ban: Alchemist; Dire Ban: Undying; Radiant Ban: Gyrocopter; Radiant Ban: Magnus; Dire Ban: Night Stalker; Dire Pick: Batrider; Radiant Pick: Elder Titan; Dire Ban: Tiny; Dire Ban: Morphling; Radiant Ban: Bloodseeker; Radiant Pick: Lion; Dire Pick: Enchantress; Dire Pick: Monkey King; Radiant Pick: Phantom Assassin; Radiant Pick: Dawnbreaker; Dire Pick: Earth Spirit; Dire Ban: Puck; Radiant Ban: Doom; Radiant Ban: Centaur Warrunner; Dire Ban: Invoker; Dire Pick: Lifestealer; Radiant Pick: Storm Spirit,2,0,Radiant Ahead (2 vs 0),2,0,Radiant Ahead (2 vs 0),2,0,Radiant Ahead (2 vs 0),
8133379821,Dire Ban: Doom; Radiant Ban: Alchemist; Radiant Ban: Magnus; Dire Ban: Bristleback; Radiant Ban: Night Stalker; Radiant Ban: Chen; Dire Ban: Beastmaster; Dire Pick: Dragon Knight; Radiant Pick: Lycan; Dire Ban: Lion; Dire Ban: Enchantress; Radiant Ban: Nyx Assassin; Radiant Pick: Batrider; Dire Pick: Phoenix; Dire Pick: Muerta; Radiant Pick: Pangolier; Radiant Pick: Ogre Magi; Dire Pick: Tiny; Dire Ban: Morphling; Radiant Ban: Tidehunter; Radiant Ban: Dawnbreaker; Dire Ban: Spectre; Dire Pick: Mars; Radiant Pick: Timbersaw,3,0,Radiant Ahead (3 vs 0),1,0,Even Lane (1 vs 0),0,0,Even Lane (0 vs 0),
8133390490,Dire Ban: Lycan; Radiant Ban: Dragon Knight; Radiant Ban: Alchemist; Dire Ban: Dawnbreaker; Radiant Ban: Nyx Assassin; Radiant Ban: Gyrocopter; Dire Ban: Muerta; Dire Pick: Batrider; Radiant Pick: Phoenix; Dire Ban: Queen of Pain; Dire Ban: Beastmaster; Radiant Ban: Earthshaker; Radiant Pick: Clockwerk; Dire Pick: Earth Spirit; Dire Pick: Disruptor; Radiant Pick: Ember Spirit; Radiant Pick: Terrorblade; Dire Pick: Morphling; Dire Ban: Doom; Radiant Ban: Tidehunter; Radiant Ban: Magnus; Dire Ban: Night Stalker; Dire Pick: Brewmaster; Radiant Pick: Slark,0,3,Dire Ahead (3 vs 0),0,2,Dire Ahead (2 vs 0),0,4,Dire Ahead (4 vs 0),
8133474303,Radiant Ban: Doom; Dire Ban: Alchemist; Dire Ban: Chen; Radiant Ban: Bristleback; Dire Ban: Dragon Knight; Dire Ban: Magnus; Radiant Ban: Lycan; Radiant Pick: Batrider; Dire Pick: Night Stalker; Radiant Ban: Lion; Radiant Ban: Tiny; Dire Ban: Phoenix; Dire Pick: Enchantress; Radiant Pick: Templar Assassin; Radiant Pick: Lich; Dire Pick: Tusk; Dire Pick: Ember Spirit; Radiant Pick: Monkey King; Radiant Ban: Morphling; Dire Ban: Dawnbreaker; Dire Ban: Mars; Radiant Ban: Terrorblade; Radiant Pick: Slardar; Dire Pick: Phantom Assassin,4,0,Radiant Ahead (4 vs 0),0,3,Dire Ahead (3 vs 0),0,3,Dire Ahead (3 vs 0),
8133485915,Dire Ban: Gyrocopter; Radiant Ban: Alchemist; Radiant Ban: Dragon Knight; Dire Ban: Magnus; Radiant Ban: Undying; Radiant Ban: Bristleback; Dire Ban: Batrider; Dire Pick: Elder Titan; Radiant Pick: Monkey King; Dire Ban: Dark Willow; Dire Ban: Muerta; Radiant Ban: Night Stalker; Radiant Pick: Lion; Dire Pick: Dawnbreaker; Dire Pick: Shadow Shaman; Radiant Pick: Doom; Radiant Pick: Chen; Dire Pick: Invoker; Dire Ban: Puck; Radiant Ban: Phantom Assassin; Radiant Ban: Wraith King; Dire Ban: Pangolier; Dire Pick: Luna; Radiant Pick: Tiny,3,0,Radiant Ahead (3 vs 0),1,0,Even Lane (1 vs 0),0,2,Dire Ahead (2 vs 0),
8133492244,Dire Ban: Phoenix; Radiant Ban: Alchemist; Radiant Ban: Gyrocopter; Dire Ban: Magnus; Radiant Ban: Earth Spirit; Radiant Ban: Monkey King; Dire Ban: Abaddon; Dire Pick: Batrider; Radiant Pick: Clockwerk; Dire Ban: Lycan; Dire Ban: Ogre Magi; Radiant Ban: Beastmaster; Radiant Pick: Earthshaker; Dire Pick: Dark Willow; Dire Pick: Tiny; Radiant Pick: Night Stalker; Radiant Pick: Tinker; Dire Pick: Invoker; Dire Ban: Puck; Radiant Ban: Tidehunter; Radiant Ban: Dragon Knight; Dire Ban: Spectre; Dire Pick: Templar Assassin; Radiant Pick: Terrorblade,3,2,Even Lane (3 vs 2),0,1,Even Lane (0 vs 1),0,4,Dire Ahead (4 vs 0),
8133641862,Radiant Ban: Magnus; Dire Ban: Alchemist; Dire Ban: Earth Spirit; Radiant Ban: Beastmaster; Dire Ban: Lycan; Dire Ban: Monkey King; Radiant Ban: Nyx Assassin; Radiant Pick: Batrider; Dire Pick: Bristleback; Radiant Ban: Gyrocopter; Radiant Ban: Ogre Magi; Dire Ban: Templar Assassin; Dire Pick: Muerta; Radiant Pick: Doom; Radiant Pick: Clockwerk; Dire Pick: Shadow Fiend; Dire Pick: Tusk; Radiant Pick: Morphling; Radiant Ban: Drow Ranger; Dire Ban: Invoker; Dire Ban: Lina; Radiant Ban: Anti-Mage; Radiant Pick: Puck; Dire Pick: Void Spirit,3,0,Radiant Ahead (3 vs 0),1,0,Even Lane (1 vs 0),0,5,Dire Ahead (5 vs 0),
8133645758,Dire Ban: Lycan; Radiant Ban: Alchemist; Radiant Ban: Magnus; Dire Ban: Lina; Radiant Ban: Beastmaster; Radiant Ban: Monkey King; Dire Ban: Clockwerk; Dire Pick: Nyx Assassin; Radiant Pick: Gyrocopter; Dire Ban: Night Stalker; Dire Ban: Dragon Knight; Radiant Ban: Phoenix; Radiant Pick: Tusk; Dire Pick: Earthshaker; Dire Pick: Lich; Radiant Pick: Queen of Pain; Radiant Pick: Visage; Dire Pick: Morphling; Dire Ban: Ursa; Radiant Ban: Tidehunter; Radiant Ban: Dawnbreaker; Dire Ban: Lifestealer; Dire Pick: Doom; Radiant Pick: Medusa,0,2,Dire Ahead (2 vs 0),3,0,Radiant Ahead (3 vs 0),0,3,Dire Ahead (3 vs 0),
8133713415,Dire Ban: Morphling; Radiant Ban: Alchemist; Radiant Ban: Lycan; Dire Ban: Invoker; Radiant Ban: Lina; Radiant Ban: Queen of Pain; Dire Ban: Earth Spirit; Dire Pick: Gyrocopter; Radiant Pick: Phantom Assassin; Dire Ban: Earthshaker; Dire Ban: Dark Willow; Radiant Ban: Brewmaster; Radiant Pick: Phoenix; Dire Pick: Tiny; Dire Pick: Snapfire; Radiant Pick: Batrider; Radiant Pick: Dawnbreaker; Dire Pick: Ursa; Dire Ban: Pangolier; Radiant Ban: Visage; Radiant Ban: Night Stalker; Dire Ban: Monkey King; Dire Pick: Beastmaster; Radiant Pick: Ember Spirit,6,0,Radiant Ahead (6 vs 0),0,0,Even Lane (0 vs 0),2,0,Radiant Ahead (2 vs 0),
8133730075,Dire Ban: Monkey King; Radiant Ban: Nyx Assassin; Radiant Ban: Alchemist; Dire Ban: Earth Spirit; Radiant Ban: Beastmaster; Radiant Ban: Magnus; Dire Ban: Lycan; Dire Pick: Muerta; Radiant Pick: Gyrocopter; Dire Ban: Clockwerk; Dire Ban: Earthshaker; Radiant Ban: Bristleback; Radiant Pick: Ogre Magi; Dire Pick: Underlord; Dire Pick: Phoenix; Radiant Pick: Puck; Radiant Pick: Lion; Dire Pick: Dragon Knight; Dire Ban: Doom; Radiant Ban: Tiny; Radiant Ban: Pangolier; Dire Ban: Dawnbreaker; Dire Pick: Templar Assassin; Radiant Pick: Tidehunter,3,3,Even Lane (3 vs 3),1,0,Even Lane (1 vs 0),1,3,Dire Ahead (3 vs 1),
8133758472,Radiant Ban: Lycan; Dire Ban: Phoenix; Dire Ban: Batrider; Radiant Ban: Lina; Dire Ban: Alchemist; Dire Ban: Beastmaster; Radiant Ban: Queen of Pain; Radiant Pick: Monkey King; Dire Pick: Visage; Radiant Ban: Tusk; Radiant Ban: Clockwerk; Dire Ban: Dark Willow; Dire Pick: Ogre Magi; Radiant Pick: Lich; Radiant Pick: Nyx Assassin; Dire Pick: Magnus; Dire Pick: Phantom Assassin; Radiant Pick: Primal Beast; Radiant Ban: Storm Spirit; Dire Ban: Earth Spirit; Dire Ban: Templar Assassin; Radiant Ban: Puck; Radiant Pick: Ursa; Dire Pick: Troll Warlord,0,2,Dire Ahead (2 vs 0),3,0,Radiant Ahead (3 vs 0),0,6,Dire Ahead (6 vs 0),
8133844155,Dire Ban: Nyx Assassin; Radiant Ban: Alchemist; Radiant Ban: Lycan; Dire Ban: Primal Beast; Radiant Ban: Batrider; Radiant Ban: Monkey King; Dire Ban: Phoenix; Dire Pick: Earth Spirit; Radiant Pick: Earthshaker; Dire Ban: Gyrocopter; Dire Ban: Muerta; Radiant Ban: Doom; Radiant Pick: Phantom Assassin; Dire Pick: Ogre Magi; Dire Pick: Pugna; Radiant Pick: Lion; Radiant Pick: Enchantress; Dire Pick: Morphling; Dire Ban: Beastmaster; Radiant Ban: Night Stalker; Radiant Ban: Dawnbreaker; Dire Ban: Mars; Dire Pick: Tidehunter; Radiant Pick: Timbersaw,2,0,Radiant Ahead (2 vs 0),0,3,Dire Ahead (3 vs 0),0,3,Dire Ahead (3 vs 0),
8133845231,Dire Ban: Doom; Radiant Ban: Alchemist; Radiant Ban: Monkey King; Dire Ban: Mars; Radiant Ban: Morphling; Radiant Ban: Magnus; Dire Ban: Dragon Knight; Dire Pick: Bristleback; Radiant Pick: Nyx Assassin; Dire Ban: Phantom Assassin; Dire Ban: Tiny; Radiant Ban: Clockwerk; Radiant Pick: Pugna; Dire Pick: Chen; Dire Pick: Earthshaker; Radiant Pick: Beastmaster; Radiant Pick: Earth Spirit; Dire Pick: Timbersaw; Dire Ban: Bloodseeker; Radiant Ban: Huskar; Radiant Ban: Lina; Dire Ban: Faceless Void; Dire Pick: Muerta; Radiant Pick: Medusa,0,0,Even Lane (0 vs 0),3,3,Even Lane (3 vs 3),4,0,Radiant Ahead (4 vs 0),
8133897697,Dire Ban: Lycan; Radiant Ban: Alchemist; Radiant Ban: Monkey King; Dire Ban: Doom; Radiant Ban: Nyx Assassin; Radiant Ban: Batrider; Dire Ban: Invoker; Dire Pick: Earthshaker; Radiant Pick: Phoenix; Dire Ban: Phantom Assassin; Dire Ban: Gyrocopter; Radiant Ban: Slark; Radiant Pick: Bristleback; Dire Pick: Muerta; Dire Pick: Ogre Magi; Radiant Pick: Lion; Radiant Pick: Timbersaw; Dire Pick: Templar Assassin; Dire Ban: Morphling; Radiant Ban: Primal Beast; Radiant Ban: Mars; Dire Ban: Medusa; Dire Pick: Brewmaster; Radiant Pick: Beastmaster,5,0,Radiant Ahead (5 vs 0),3,2,Even Lane (3 vs 2),0,1,Even Lane (0 vs 1),
8133898491,Dire Ban: Monkey King; Radiant Ban: Alchemist; Radiant Ban: Doom; Dire Ban: Morphling; Radiant Ban: Bristleback; Radiant Ban: Beastmaster; Dire Ban: Clockwerk; Dire Pick: Nyx Assassin; Radiant Pick: Gyrocopter; Dire Ban: Chen; Dire Ban: Tusk; Radiant Ban: Tiny; Radiant Pick: Earthshaker; Dire Pick: Mars; Dire Pick: Lich; Radiant Pick: Enigma; Radiant Pick: Lion; Dire Pick: Lycan; Dire Ban: Meepo; Radiant Ban: Medusa; Radiant Ban: Phantom Assassin; Dire Ban: Bloodseeker; Dire Pick: Razor; Radiant Pick: Naga Siren,5,0,Radiant Ahead (5 vs 0),0,4,Dire Ahead (4 vs 0),3,0,Radiant Ahead (3 vs 0),
8133941240,Radiant Ban: Lycan; Dire Ban: Monkey King; Dire Ban: Alchemist; Radiant Ban: Doom; Dire Ban: Nyx Assassin; Dire Ban: Batrider; Radiant Ban: Invoker; Radiant Pick: Earthshaker; Dire Pick: Phoenix; Radiant Ban: Bristleback; Radiant Ban: Phantom Assassin; Dire Ban: Gyrocopter; Dire Pick: Muerta; Radiant Pick: Lion; Radiant Pick: Enchantress; Dire Pick: Tiny; Dire Pick: Clockwerk; Radiant Pick: Lifestealer; Radiant Ban: Timbersaw; Dire Ban: Beastmaster; Dire Ban: Mars; Radiant Ban: Night Stalker; Radiant Pick: Centaur Warrunner; Dire Pick: Slardar,0,1,Even Lane (0 vs 1),0,3,Dire Ahead (3 vs 0),0,4,Dire Ahead (4 vs 0),
8133954303,Radiant Ban: Lycan; Dire Ban: Alchemist; Dire Ban: Dragon Knight; Radiant Ban: Beastmaster; Dire Ban: Nyx Assassin; Dire Ban: Pugna; Radiant Ban: Morphling; Radiant Pick: Magnus; Dire Pick: Storm Spirit; Radiant Ban: Bristleback; Radiant Ban: Ursa; Dire Ban: Puck; Dire Pick: Clockwerk; Radiant Pick: Dark Willow; Radiant Pick: Phoenix; Dire Pick: Silencer; Dire Pick: Terrorblade; Radiant Pick: Invoker; Radiant Ban: Dawnbreaker; Dire Ban: Faceless Void; Dire Ban: Phantom Assassin; Radiant Ban: Doom; Radiant Pick: Lifestealer; Dire Pick: Enigma,0,3,Dire Ahead (3 vs 0),0,6,Dire Ahead (6 vs 0),0,6,Dire Ahead (6 vs 0),
8133960636,Dire Ban: Puck; Radiant Ban: Nyx Assassin; Radiant Ban: Monkey King; Dire Ban: Lina; Radiant Ban: Templar Assassin; Radiant Ban: Doom; Dire Ban: Terrorblade; Dire Pick: Gyrocopter; Radiant Pick: Dawnbreaker; Dire Ban: Morphling; Dire Ban: Tusk; Radiant Ban: Timbersaw; Radiant Pick: Clockwerk; Dire Pick: Batrider; Dire Pick: Ogre Magi; Radiant Pick: Alchemist; Radiant Pick: Shadow Demon; Dire Pick: Beastmaster; Dire Ban: Sniper; Radiant Ban: Earth Spirit; Radiant Ban: Invoker; Dire Ban: Queen of Pain; Dire Pick: Earthshaker; Radiant Pick: Keeper of the Light,0,2,Dire Ahead (2 vs 0),0,0,Even Lane (0 vs 0),0,3,Dire Ahead (3 vs 0),
8133967125,Dire Ban: Doom; Radiant Ban: Gyrocopter; Radiant Ban: Beastmaster; Dire Ban: Morphling; Radiant Ban: Magnus; Radiant Ban: Dragon Knight; Dire Ban: Timbersaw; Dire Pick: Alchemist; Radiant Pick: Bristleback; Dire Ban: Storm Spirit; Dire Ban: Tiny; Radiant Ban: Sniper; Radiant Pick: Shadow Demon; Dire Pick: Lich; Dire Pick: Muerta; Radiant Pick: Puck; Radiant Pick: Phoenix; Dire Pick: Earthshaker; Dire Ban: Ursa; Radiant Ban: Pangolier; Radiant Ban: Dawnbreaker; Dire Ban: Monkey King; Dire Pick: Centaur Warrunner; Radiant Pick: Bloodseeker,3,0,Radiant Ahead (3 vs 0),0,2,Dire Ahead (2 vs 0),0,3,Dire Ahead (3 vs 0),
8133995654,Radiant Ban: Beastmaster; Dire Ban: Alchemist; Dire Ban: Dragon Knight; Radiant Ban: Lycan; Dire Ban: Nyx Assassin; Dire Ban: Pugna; Radiant Ban: Medusa; Radiant Pick: Doom; Dire Pick: Terrorblade; Radiant Ban: Puck; Radiant Ban: Storm Spirit; Dire Ban: Batrider; Dire Pick: Clockwerk; Radiant Pick: Lion; Radiant Pick: Silencer; Dire Pick: Tiny; Dire Pick: Enchantress; Radiant Pick: Morphling; Radiant Ban: Enigma; Dire Ban: Invoker; Dire Ban: Ember Spirit; Radiant Ban: Night Stalker; Radiant Pick: Pangolier; Dire Pick: Drow Ranger,0,3,Dire Ahead (3 vs 0),0,6,Dire Ahead (6 vs 0),0,4,Dire Ahead (4 vs 0),
8134005867,Radiant Ban: Dawnbreaker; Dire Ban: Nyx Assassin; Dire Ban: Monkey King; Radiant Ban: Terrorblade; Dire Ban: Templar Assassin; Dire Ban: Doom; Radiant Ban: Morphling; Radiant Pick: Gyrocopter; Dire Pick: Alchemist; Radiant Ban: Shadow Demon; Radiant Ban: Lina; Dire Ban: Timbersaw; Dire Pick: Clockwerk; Radiant Pick: Pugna; Radiant Pick: Tusk; Dire Pick: Night Stalker; Dire Pick: Lich; Radiant Pick: Bristleback; Radiant Ban: Puck; Dire Ban: Earth Spirit; Dire Ban: Invoker; Radiant Ban: Keeper of the Light; Radiant Pick: Tiny; Dire Pick: Queen of Pain,5,0,Radiant Ahead (5 vs 0),3,3,Even Lane (3 vs 3),0,1,Even Lane (0 vs 1),
8134014832,Dire Ban: Doom; Radiant Ban: Alchemist; Radiant Ban: Dragon Knight; Dire Ban: Muerta; Radiant Ban: Gyrocopter; Radiant Ban: Magnus; Dire Ban: Enigma; Dire Pick: Morphling; Radiant Pick: Terrorblade; Dire Ban: Grimstroke; Dire Ban: Lion; Radiant Ban: Elder Titan; Radiant Pick: Shadow Shaman; Dire Pick: Ogre Magi; Dire Pick: Shadow Demon; Radiant Pick: Marci; Radiant Pick: Io; Dire Pick: Storm Spirit; Dire Ban: Puck; Radiant Ban: Bristleback; Radiant Ban: Pangolier; Dire Ban: Invoker; Dire Pick: Timbersaw; Radiant Pick: Queen of Pain,6,0,Radiant Ahead (6 vs 0),7,0,Radiant Ahead (7 vs 0),1,3,Dire Ahead (3 vs 1),
8134054587,Radiant Ban: Dawnbreaker; Dire Ban: Nyx Assassin; Dire Ban: Monkey King; Radiant Ban: Lina; Dire Ban: Templar Assassin; Dire Ban: Doom; Radiant Ban: Terrorblade; Radiant Pick: Gyrocopter; Dire Pick: Bristleback; Radiant Ban: Alchemist; Radiant Ban: Morphling; Dire Ban: Timbersaw; Dire Pick: Shadow Demon; Radiant Pick: Lion; Radiant Pick: Magnus; Dire Pick: Earth Spirit; Dire Pick: Clockwerk; Radiant Pick: Earthshaker; Radiant Ban: Dragon Knight; Dire Ban: Lifestealer; Dire Ban: Medusa; Radiant Ban: Razor; Radiant Pick: Undying; Dire Pick: Night Stalker,0,2,Dire Ahead (2 vs 0),7,0,Radiant Ahead (7 vs 0),0,6,Dire Ahead (6 vs 0),
8134142009,Dire Ban: Nyx Assassin; Radiant Ban: Muerta; Radiant Ban: Alchemist; Dire Ban: Morphling; Radiant Ban: Dragon Knight; Radiant Ban: Magnus; Dire Ban: Bristleback; Dire Pick: Gyrocopter; Radiant Pick: Tusk; Dire Ban: Dawnbreaker; Dire Ban: Razor; Radiant Ban: Puck; Radiant Pick: Phoenix; Dire Pick: Sniper; Dire Pick: Clockwerk; Radiant Pick: Oracle; Radiant Pick: Doom; Dire Pick: Centaur Warrunner; Dire Ban: Templar Assassin; Radiant Ban: Invoker; Radiant Ban: Pangolier; Dire Ban: Bloodseeker; Dire Pick: Hoodwink; Radiant Pick: Earth Spirit,0,6,Dire Ahead (6 vs 0),0,4,Dire Ahead (4 vs 0),0,5,Dire Ahead (5 vs 0),
8134149915,Radiant Ban: Templar Assassin; Dire Ban: Alchemist; Dire Ban: Clockwerk; Radiant Ban: Lina; Dire Ban: Dragon Knight; Dire Ban: Dawnbreaker; Radiant Ban: Morphling; Radiant Pick: Gyrocopter; Dire Pick: Muerta; Radiant Ban: Bristleback; Radiant Ban: Magnus; Dire Ban: Ogre Magi; Dire Pick: Terrorblade; Radiant Pick: Pugna; Radiant Pick: Shadow Shaman; Dire Pick: Invoker; Dire Pick: Enchantress; Radiant Pick: Puck; Radiant Ban: Spectre; Dire Ban: Beastmaster; Dire Ban: Broodmother; Radiant Ban: Medusa; Radiant Pick: Doom; Dire Pick: Tiny,6,0,Radiant Ahead (6 vs 0),4,0,Radiant Ahead (4 vs 0),3,3,Even Lane (3 vs 3),
8134155549,Radiant Ban: Monkey King; Dire Ban: Alchemist; Dire Ban: Dawnbreaker; Radiant Ban: Templar Assassin; Dire Ban: Nyx Assassin; Dire Ban: Invoker; Radiant Ban: Gyrocopter; Radiant Pick: Timbersaw; Dire Pick: Sniper; Radiant Ban: Doom; Radiant Ban: Night Stalker; Dire Ban: Earth Spirit; Dire Pick: Clockwerk; Radiant Pick: Morphling; Radiant Pick: Tusk; Dire Pick: Anti-Mage; Dire Pick: Lich; Radiant Pick: Keeper of the Light; Radiant Ban: Mars; Dire Ban: Lion; Dire Ban: Enchantress; Radiant Ban: Magnus; Radiant Pick: Pugna; Dire Pick: Lycan,4,0,Radiant Ahead (4 vs 0),0,2,Dire Ahead (2 vs 0),5,0,Radiant Ahead (5 vs 0),
8134211560,Dire Ban: Bristleback; Radiant Ban: Dragon Knight; Radiant Ban: Alchemist; Dire Ban: Medusa; Radiant Ban: Gyrocopter; Radiant Ban: Magnus; Dire Ban: Lycan; Dire Pick: Doom; Radiant Pick: Clockwerk; Dire Ban: Beastmaster; Dire Ban: Templar Assassin; Radiant Ban: Pugna; Radiant Pick: Terrorblade; Dire Pick: Snapfire; Dire Pick: Zeus; Radiant Pick: Hoodwink; Radiant Pick: Brewmaster; Dire Pick: Sven; Dire Ban: Lina; Radiant Ban: Puck; Radiant Ban: Storm Spirit; Dire Ban: Viper; Dire Pick: Huskar; Radiant Pick: Sniper,4,0,Radiant Ahead (4 vs 0),5,0,Radiant Ahead (5 vs 0),0,2,Dire Ahead (2 vs 0),
8134211902,Dire Ban: Nyx Assassin; Radiant Ban: Dragon Knight; Radiant Ban: Alchemist; Dire Ban: Morphling; Radiant Ban: Bristleback; Radiant Ban: Gyrocopter; Dire Ban: Doom; Dire Pick: Phoenix; Radiant Pick: Snapfire; Dire Ban: Marci; Dire Ban: Ember Spirit; Radiant Ban: Earth Spirit; Radiant Pick: Clockwerk; Dire Pick: Sand King; Dire Pick: Batrider; Radiant Pick: Sniper; Radiant Pick: Dawnbreaker; Dire Pick: Lycan; Dire Ban: Bloodseeker; Radiant Ban: Tidehunter; Radiant Ban: Spectre; Dire Ban: Troll Warlord; Dire Pick: Ursa; Radiant Pick: Medusa,0,0,Even Lane (0 vs 0),0,3,Dire Ahead (3 vs 0),0,0,Even Lane (0 vs 0),
8134214588,Dire Ban: Earth Spirit; Radiant Ban: Huskar; Radiant Ban: Alchemist; Dire Ban: Tinker; Radiant Ban: Shadow Demon; Radiant Ban: Lich; Dire Ban: Mars; Dire Pick: Lina; Radiant Pick: Puck; Dire Ban: Dragon Knight; Dire Ban: Muerta; Radiant Ban: Morphling; Radiant Pick: Nyx Assassin; Dire Pick: Phoenix; Dire Pick: Shadow Shaman; Radiant Pick: Oracle; Radiant Pick: Tidehunter; Dire Pick: Lifestealer; Dire Ban: Bloodseeker; Radiant Ban: Beastmaster; Radiant Ban: Doom; Dire Ban: Ursa; Dire Pick: Slardar; Radiant Pick: Razor,0,0,Even Lane (0 vs 0),0,0,Even Lane (0 vs 0),0,1,Even Lane (0 vs 1),
8134220162,Dire Ban: Chen; Radiant Ban: Magnus; Radiant Ban: Batrider; Dire Ban: Phoenix; Radiant Ban: Lich; Radiant Ban: Lycan; Dire Ban: Gyrocopter; Dire Pick: Bristleback; Radiant Pick: Shadow Demon; Dire Ban: Viper; Dire Ban: Doom; Radiant Ban: Morphling; Radiant Pick: Tusk; Dire Pick: Zeus; Dire Pick: Keeper of the Light; Radiant Pick: Drow Ranger; Radiant Pick: Mars; Dire Pick: Night Stalker; Dire Ban: Tiny; Radiant Ban: Invoker; Radiant Ban: Earth Spirit; Dire Ban: Pangolier; Dire Pick: Nature's Prophet; Radiant Pick: Lina,0,6,Dire Ahead (6 vs 0),0,7,Dire Ahead (7 vs 0),0,7,Dire Ahead (7 vs 0),
8134230373,Radiant Ban: Clockwerk; Dire Ban: Nyx Assassin; Dire Ban: Monkey King; Radiant Ban: Dawnbreaker; Dire Ban: Sniper; Dire Ban: Templar Assassin; Radiant Ban: Medusa; Radiant Pick: Doom; Dire Pick: Bristleback; Radiant Ban: Lion; Radiant Ban: Beastmaster; Dire Ban: Morphling; Dire Pick: Shadow Demon; Radiant Pick: Muerta; Radiant Pick: Lich; Dire Pick: Puck; Dire Pick: Elder Titan; Radiant Pick: Tiny; Radiant Ban: Timbersaw; Dire Ban: Lina; Dire Ban: Alchemist; Radiant Ban: Night Stalker; Radiant Pick: Dragon Knight; Dire Pick: Terrorblade,3,0,Radiant Ahead (3 vs 0),0,0,Even Lane (0 vs 0),1,0,Even Lane (1 vs 0),
